item_slug,brand,name_en,name_ar,pack_size,pack_unit,pack_type,origin_country,in_aid_parcels,confidence,source_url,notes
potato_chips,Tiger,Tiger sweet chili 53 g,تايجر سويت تشيلي 53غم,53,g,bag,Egypt,no,high,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D9%8A%D8%A8%D8%B3%D9%8A,
potato_chips,Tiger,Tiger Excellence 58 g,تايجر اكسلنس 58غم,58,g,bag,Egypt,no,high,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D9%8A%D8%A8%D8%B3%D9%8A,
potato_chips,Tiger,Tiger chili 104 g,شيبس Tiger Chilli 104gm,104,g,bag,Egypt,no,high,https://world.openfoodfacts.org/product/6223000500828,
potato_chips,Tiger,Tiger tomato 172 g,شيبس طماطم Tiger 172gm,172,g,bag,Egypt,no,high,https://world.openfoodfacts.org/product/6223000501658,
potato_chips,Lion,Lion cheese chips 44 g,شيبس جبنه Lion 44gm,44,g,bag,Egypt,no,high,https://world.openfoodfacts.org/product/6223000410066,
potato_chips,Lion,Lion Zigz 53 g,ليون زيجز 53غم,53,g,bag,Egypt,no,high,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D9%8A%D8%A8%D8%B3%D9%8A,
potato_chips,Lion,Lion ketchup chips 85 g,شيبس كاتشب Lion 85gm,85,g,bag,Egypt,no,medium,https://world.openfoodfacts.org/product/6223000415535,
potato_chips,Chipsy,Chipsy salt & vinegar 65 g,شيبسي ملح وخل 65غم,65,g,bag,Egypt,no,high,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D9%8A%D8%A8%D8%B3%D9%8A,
potato_chips,Chipsy,Chipsy Wavy 77 g,شيبسي ويفي 77غم,77,g,bag,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D9%8A%D8%A8%D8%B3%D9%8A,
potato_chips,Big Chips,Big Chips 53 g,بيج شيبس 53غم,53,g,bag,Egypt,no,high,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D9%8A%D8%A8%D8%B3%D9%8A,also seen in Palestine on Open Food Facts
potato_chips,Big Chips,Big Chips 80 g,بيج شيبس 80غم,80,g,bag,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D9%8A%D8%A8%D8%B3%D9%8A,
potato_chips,Big Chips,Big Chips 85 g,بيج شيبس 85غم,85,g,bag,Egypt,no,high,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D9%8A%D8%A8%D8%B3%D9%8A,
potato_chips,Spuds,Spuds chips 55 g,سبادز شيبس 55غم,55,g,bag,Egypt,no,high,https://world.openfoodfacts.org/product/6223009440071,
potato_chips,Spuds,Spuds chips 72 g,سبادز شيبس 72غم,72,g,bag,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D9%8A%D8%A8%D8%B3%D9%8A,
potato_chips,Spuds,Spuds chips 94 g,سبادز شيبس 94غم,94,g,bag,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%B4%D9%8A%D8%A8%D8%B3%D9%8A,
potato_chips,Mr. Chips,Mr. Chips 45 g,مستر شيبس 45غم,45,g,bag,unknown,no,high,https://www.palbazaar.com/%D8%B4%D9%83%D9%88%D9%84%D8%A7%D8%AA%D8%A9-%D8%B4%D9%8A%D8%A8%D8%B3%D8%A7%D8%AA,"salt, cheese, chili, ketchup"
potato_chips,Mr. Chips,Mr. Chips 75 g,مستر شيبس 75غم,75,g,bag,unknown,no,high,https://www.palbazaar.com/%D8%B4%D9%83%D9%88%D9%84%D8%A7%D8%AA%D8%A9-%D8%B4%D9%8A%D8%A8%D8%B3%D8%A7%D8%AA,
potato_chips,Mr. Chips,Mr. Chips ketchup 80 g,مستر شيبس بطعم الكاتشب 80 غم,80,g,bag,unknown,no,high,https://dokan.ps/product-category/super-market/chips/,
potato_chips,Mr. Chips,Mr. Chips 160 g,شيبس رقائق مستر شيبس 160غم,160,g,bag,unknown,no,high,https://dokan.ps/product-category/super-market/chips/,
potato_chips,Mr. Chips,Mr. Chips potato sticks 40 g,مستر شيبس اصابع 40غم,40,g,bag,unknown,no,high,https://www.palbazaar.com/%D8%B4%D9%83%D9%88%D9%84%D8%A7%D8%AA%D8%A9-%D8%B4%D9%8A%D8%A8%D8%B3%D8%A7%D8%AA,
potato_chips,Osem,Osem Free Style chips 60 g,شيبس اوسم Free Style 60gm,60,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290112965745,
potato_chips,Tapuchips,Tapuchips 200 g,توبوشيبس 200gm,200,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290102030330,
potato_chips,Tapuchips,Tapuchips kids 25 g,توبوشيبس كيدز 25gm,25,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290112358356,
potato_chips,Sombrero,Sombrero chips 200 g,شيبس Sombrero 200gm,200,g,bag,Israel,no,medium,https://world.openfoodfacts.org/product/7290002879442,
potato_chips,Nice Chips,Nice Chips 65 g,نايس شيبس 65 غم,65,g,bag,unknown,no,high,https://dokan.ps/product-category/super-market/chips/,
potato_chips,Fantazy,Fantazy Chips 60 g,فانتازي شيبس 60غم,60,g,bag,unknown,no,medium,https://world.openfoodfacts.org/product/6253503590484,
potato_chips,Rambo,Rambo potato chips 58 g,رامبو شيبس بطاطا 58 غم,58,g,bag,unknown,no,high,https://dokan.ps/product-category/super-market/chips/,
potato_chips,Al Batal,Al Batal potato chips 120 g,رقائق بطاطا البطل بالملح 120 غم,120,g,bag,unknown,no,high,https://dokan.ps/product-category/super-market/chips/,
potato_chips,Bashar,Bashar Koki cheese chips 35 g,كوكي شيبس بشار بطعم الجبنة 35غم,35,g,bag,unknown,no,medium,https://world.openfoodfacts.org/product/6253808720029,
potato_chips,Crispo,Crispo BBQ 20 g,كريسبو شيبس باربيكيو 20غم,20,g,bag,unknown,no,medium,https://world.openfoodfacts.org/product/6253338700058,
potato_chips,Cheezy,Cheezy Chips 20 g,تشيزي شيبس 20غم,20,g,bag,unknown,no,medium,https://world.openfoodfacts.org/product/6253001321115,
potato_chips,Hebron Snack,Hebron Snack Karamisho chips 16 g,شيبس كراميشو Hebron Snack 16gm,16,g,bag,Palestine,no,high,https://world.openfoodfacts.org/product/6253356200844,
potato_chips,Kornosh,Kornosh chips 35 g,كرنوش شيبس 35غم,35,g,bag,unknown,no,high,https://www.palbazaar.com/%D8%B4%D9%83%D9%88%D9%84%D8%A7%D8%AA%D8%A9-%D8%B4%D9%8A%D8%A8%D8%B3%D8%A7%D8%AA,
potato_chips,Organic Chips,Organic Chips 65 g,اورغانيك شيبس حار 65غم,65,g,bag,Israel,no,medium,https://world.openfoodfacts.org/product/7290013521866,
potato_chips,Cerezos Fox,Cerezos Fox chips 15 g,شيبس Cerezos Fox 15gm,15,g,bag,Turkey,no,medium,https://world.openfoodfacts.org/product/8681506000248,
potato_chips,Rox,Rox chili & lemon chips 30 g,شيبس بالشطه والليمون Rox 30gm,30,g,bag,Egypt,no,medium,https://world.openfoodfacts.org/product/6226439475804,
corn_puffs,Osem Bamba,Bamba peanut puffs 25 g,بمبا اوسم فول سوداني 25غم,25,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290100684764,
corn_puffs,Osem Bamba,Bamba peanut puffs 50 g,بمبا اوسم فول سوداني 50غم,50,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290115200713,
corn_puffs,Osem Bamba,Bamba peanut puffs 60 g,بمبا اوسم فول سوداني 60غم,60,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290115209174,
corn_puffs,Osem Bamba,Bamba peanut puffs 80 g,بمبا اوسم فول سوداني 80غم,80,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290000007649,
corn_puffs,Osem Bamba,Bamba strawberry (sweet) 30 g,بمبا اوسم حلوة بطعم التوت 30غم,30,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290000066295,
corn_puffs,Osem Bamba,Bamba nougat-filled 30 g,بمبا اوسم محشي كريم نوغات 30غم,30,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290107877619,
corn_puffs,Osem Bamba,Bamba nougat-filled 45 g,بمبا اوسم محشي كريم نوغات 45غم,45,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290107876889,
corn_puffs,Osem Bamba,Bamba filled 60 g,بمبا اوسم 60 غم محشي,60,g,bag,Israel,no,high,https://dokan.ps/product-category/super-market/chips/,"chocolate, halva, strawberry cream fillings"
corn_puffs,Osem Bamba,Bamba nougat-filled 150 g,بمبا اوسم محشي كريم نوغات 150غم,150,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290111565656,
corn_puffs,Osem Bamba,Bamba chocolate-filled 150 g,بمبا اوسم محشي كريم شوكولاطه 150غم,150,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290115209372,
corn_puffs,Osem,Apropo corn snack 50 g,شيبس ابروبو اوسم ذرة متبله 50غم,50,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290104500572,
corn_puffs,Osem,Kratis corn snack 25 g,شيبس ذرة قراطيس اوسم 25غم,25,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290106573123,
corn_puffs,Osem,Kratis onion 50 g,شيبس قراطيس اوسم بطعم البصل 50غم,50,g,bag,Israel,no,medium,https://world.openfoodfacts.org/product/7290115208320,
corn_puffs,Azka,Azka Bamba 40 g,ازكا شيبس بمبا 40غم,40,g,bag,unknown,no,high,https://www.palbazaar.com/%D8%B4%D9%83%D9%88%D9%84%D8%A7%D8%AA%D8%A9-%D8%B4%D9%8A%D8%A8%D8%B3%D8%A7%D8%AA,
corn_puffs,Azka,Azka Bamba family 100 g,ازكا شيبس بمبا عائلي 100غم,100,g,bag,unknown,no,high,https://www.palbazaar.com/%D8%B4%D9%83%D9%88%D9%84%D8%A7%D8%AA%D8%A9-%D8%B4%D9%8A%D8%A8%D8%B3%D8%A7%D8%AA,
corn_puffs,Al Malek,King Bamba 35 g,ملك شيبس بمبا 35غم,35,g,bag,unknown,no,high,https://www.palbazaar.com/%D8%B4%D9%83%D9%88%D9%84%D8%A7%D8%AA%D8%A9-%D8%B4%D9%8A%D8%A8%D8%B3%D8%A7%D8%AA,
corn_puffs,Al Malek,King Bamba 70 g,ملك شيبس بمبا 70غم,70,g,bag,unknown,no,high,https://www.palbazaar.com/%D8%B4%D9%83%D9%88%D9%84%D8%A7%D8%AA%D8%A9-%D8%B4%D9%8A%D8%A8%D8%B3%D8%A7%D8%AA,
corn_puffs,Hebron Snack,Teesty Bamba peanut 15 g,بمبا فول سوداني Teesty Hebron Snack 15gm,15,g,bag,Palestine,no,high,https://world.openfoodfacts.org/product/6253356200851,
corn_puffs,Hebron Snack,Teesty Bamba 40 g,بمبا Teasty Hebron Snack 40gm,40,g,bag,Palestine,no,high,https://world.openfoodfacts.org/product/6253356200660,
corn_puffs,Hebron Snack,Teesty Bamba 100 g,بمبا تيستي Hebron Snack 100gm,100,g,bag,Palestine,no,high,https://world.openfoodfacts.org/product/6253356200677,
corn_puffs,Salah,Lulu Bamba 40 g,بمبا لولو 40غم,40,g,bag,unknown,no,high,https://world.openfoodfacts.org/product/6253503590200,
corn_puffs,Salah,Lulu Bamba 100 g,بمبا لولو Salah 100gm,100,g,bag,unknown,no,high,https://world.openfoodfacts.org/product/6253503590620,
corn_puffs,Salah,Lulu peanut-butter puffs 45 g,لولو مسلي بزبدة الفستق 45 غم,45,g,bag,unknown,no,high,https://dokan.ps/product-category/super-market/chips/,Lulu is a Salah line (OFF 6253503590620)
corn_puffs,Razan,Razan peanut-butter puffs 40 g,رزان مسلي بزبدة الفستق 40غم,40,g,bag,unknown,no,high,https://world.openfoodfacts.org/product/6253503590101,
corn_puffs,Razan,Razan peanut-butter puffs 45 g,رزان مسلي بزبدة الفستق 45 غم,45,g,bag,unknown,no,high,https://dokan.ps/product-category/super-market/chips/,
corn_puffs,Bashar,Bashar peanut Bamba 35 g,بمبا فول سوداني 35gm,35,g,bag,unknown,no,medium,https://world.openfoodfacts.org/product/6253808720036,
corn_puffs,Cheetos,Cheetos puffs cheese 25 g,شيتوس بافس جبنة 25غم,25,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290110579661,
corn_puffs,Cheetos,Cheetos 30 g,شيبس شيتوس 30 غم,30,g,bag,unknown,no,high,https://dokan.ps/product-category/super-market/chips/,
corn_puffs,Cheetos,Cheetos cheese Bamba 55 g,Cheetos 55gm بمبا جبنه,55,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290112343499,
corn_puffs,Cheetos,Cheetos jalapeno 80 g,شيبس هالابينو Cheetos 80gm,80,g,bag,Israel,no,medium,https://world.openfoodfacts.org/product/7290110553623,
corn_puffs,Cheetos,Cheetos Bamba 255 g,شيتوس بمبا 255 غم,255,g,bag,unknown,no,medium,https://dokan.ps/product-category/super-market/chips/,
corn_puffs,Yummy,Yummy corn puffs 50 g,شيبس يمي ذرة منفوشة 50 غم,50,g,bag,unknown,no,high,https://dokan.ps/product-category/super-market/chips/,
corn_puffs,Al Qasrawi,American Corn 65 g,القصراوي اميركان كورن 65 غم,65,g,bag,unknown,no,high,https://dokan.ps/product-category/super-market/chips/,
corn_puffs,Cheese Curls,Cheese Curls 90 g,بمبا Cheese Curls 90gm,90,g,bag,unknown,no,medium,https://world.openfoodfacts.org/product/5333876224795,
corn_puffs,generic,Bugles-style corn snack 35 g,بيوجلز شيبس 35غم,35,g,bag,unknown,no,medium,https://www.palbazaar.com/%D8%B4%D9%83%D9%88%D9%84%D8%A7%D8%AA%D8%A9-%D8%B4%D9%8A%D8%A8%D8%B3%D8%A7%D8%AA,sold as بيوجلز; maker not confirmed
corn_puffs,generic,Bugles-style corn snack 75 g,بيوجلز شيبس 75غم,75,g,bag,unknown,no,medium,https://www.palbazaar.com/%D8%B4%D9%83%D9%88%D9%84%D8%A7%D8%AA%D8%A9-%D8%B4%D9%8A%D8%A8%D8%B3%D8%A7%D8%AA,
corn_puffs,generic,Bugles-style corn snack 160 g,شيبس بيوقلز 160 غم,160,g,bag,unknown,no,medium,https://dokan.ps/product-category/super-market/chips/,"sold as بيوقلز; not General Mills Bugles, maker not confirmed"
corn_puffs,Mr. Chips,Mr. Chips corn crocodile 35 g,شيبس مستر شيبس ذرة تمساح 35 غم,35,g,bag,unknown,no,high,https://dokan.ps/product-category/super-market/chips/,
wheat_snack,10 Bros,10 Bros Bisli-style snack 35 g,بسلي جريل تشك تشاك 35gm,35,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290012818110,
wheat_snack,10 Bros,10 Bros Bisli-style snack 190 g,بسلي جريل 10 Bros 190gm,190,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290012818219,
wheat_snack,Osem Bisli,Bisli grill 50 g,بسلي اوسم جريل 50gm,50,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290105692092,
wheat_snack,Osem Bisli,Bisli grill 55 g,بسلي اوسم جريل 55غم,55,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290000468747,
wheat_snack,Osem Bisli,Bisli pizza 55 g,بسلي بيتسا اوسم 55gm,55,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290000467887,
wheat_snack,Osem Bisli,Bisli falafel 55 g,بسلي اوسم فلافل 55gm,55,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290001302194,
wheat_snack,Osem Bisli,Bisli pizza 70 g,بسلي اوسم بيتسا 70gm,70,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290000066172,
wheat_snack,Osem Bisli,Bisli Mix BBQ 70 g,بسلي مكس اوسم BBQ 70gm,70,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290118426240,
wheat_snack,Osem Bisli,Bisli Mix 150 g,بسلي اوسم Mix 150gm,150,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290111568206,
wheat_snack,Osem Bisli,Bisli 200 g,بسلي اوسم 200 غم,200,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290000066226,"pizza, onion, falafel flavours"
wheat_snack,Sola,Sola Bisli-style snack 33 g,بسلي كاتشب Sola 33gm,33,g,bag,Egypt,no,medium,https://world.openfoodfacts.org/product/6224009588077,
wheat_snack,Salah,Salah Rings grill wheat snack 40 g,بسلي جريل رينجز صلاح 40غم,40,g,bag,unknown,no,medium,https://world.openfoodfacts.org/product/6253503590415,"""Rings"" is a product name; maker inferred from Salah barcode prefix 62535035"
wheat_snack,Snack Mix,Snack Mix 40 g,سناك مكس 40 غم,40,g,bag,unknown,no,medium,https://dokan.ps/product-category/super-market/chips/,
wheat_snack,Snack Mix,Snack Mix 80 g,سناك مكس 80 غم,80,g,bag,unknown,no,medium,https://dokan.ps/product-category/super-market/chips/,
wheat_snack,Snack Mix,Snack Mix 200 g,سناك مكس 200 غم,200,g,bag,unknown,no,medium,https://dokan.ps/product-category/super-market/chips/,
savory_crackers,Osem,Beigele rings 60 g,اوسم بيجلا حلقات 60غم,60,g,bag,Israel,no,high,https://www.palbazaar.com/%D8%B4%D9%83%D9%88%D9%84%D8%A7%D8%AA%D8%A9-%D8%B4%D9%8A%D8%A8%D8%B3%D8%A7%D8%AA,
savory_crackers,Osem,Beigele with sesame 300 g,اوسم بيجلا 300غم بالسمسم,300,g,bag,Israel,no,high,https://www.palbazaar.com/%D8%B4%D9%83%D9%88%D9%84%D8%A7%D8%AA%D8%A9-%D8%B4%D9%8A%D8%A8%D8%B3%D8%A7%D8%AA,
savory_crackers,Osem,Beigele 400 g (rings / sticks / figure-8),اوسم بيجلا 400غم,400,g,bag,Israel,no,high,https://www.palbazaar.com/%D8%B4%D9%83%D9%88%D9%84%D8%A7%D8%AA%D8%A9-%D8%B4%D9%8A%D8%A8%D8%B3%D8%A7%D8%AA,
savory_crackers,Osem,Osem zaatar crackers 300 g,اوسم كراكر 300 غم بطعم زعتر,300,g,bag,Israel,no,high,https://dokan.ps/product-category/super-market/biscuits-snacks/,
savory_crackers,Osem,Osem sesame & nigella crackers 300 g,بسكوت اوسم بالسمسم وحبه البركة 300gm,300,g,bag,Israel,no,high,https://world.openfoodfacts.org/product/7290112961327,
savory_crackers,Baker,Baker zaatar biscuits 300 g,بسكوت زعتر بيكر 300غم,300,g,bag,unknown,no,high,https://www.palbazaar.com/%D8%B4%D9%83%D9%88%D9%84%D8%A7%D8%AA%D8%A9-%D8%B4%D9%8A%D8%A8%D8%B3%D8%A7%D8%AA,
savory_crackers,Baker,Baker sticks 200 g,بسكوت اعشاب Baker Sticks 200gm,200,g,bag,unknown,no,high,https://world.openfoodfacts.org/product/6253809980781,
savory_crackers,Baker,Baker pretzels 200 g,بسكوت ملح Baker Pretzels 200gm,200,g,bag,unknown,no,high,https://world.openfoodfacts.org/product/5251237000157,
savory_crackers,Baker,Baker pretzels & nuts 200 g,بيكر بريتزل ومكسرات 200غم,200,g,bag,unknown,no,high,https://world.openfoodfacts.org/product/6253809980989,
savory_crackers,Koestlin,Koestlin Saltas 200 g,كويستلين سالتاس مملحة 200 جم,200,g,bag,Croatia,no,high,https://dokan.ps/product-category/super-market/biscuits-snacks/,
savory_crackers,Koestlin,Koestlin Saltas sticks 220 g,كويستلين سالتاس اصابع مملحة 220 جم,220,g,bag,Croatia,no,high,https://dokan.ps/product-category/super-market/biscuits-snacks/,
savory_crackers,Pretzo,Pretzo 190 g,بريتزو 190 غم,190,g,bag,unknown,no,high,https://dokan.ps/product-category/super-market/biscuits-snacks/,
savory_crackers,Biva,Biva beigele with salt 400 g,بيفا بيجلا مع ملح 400 غم,400,g,bag,Turkey,no,high,https://dokan.ps/product-category/super-market/biscuits-snacks/,
savory_crackers,Mixy,Mixy crackers 200 g,ميكسي مقرمشات 200 غم,200,g,bag,unknown,no,high,https://dokan.ps/product-category/super-market/biscuits-snacks/,
savory_crackers,Ulker,Ulker almond crackers 135 g,اولكر كراكر باللوز 135غم,135,g,bag,Turkey,no,high,https://world.openfoodfacts.org/product/8690504057017,
savory_crackers,Edita,Bake Rolz 28 g,بيك رولز 28غم,28,g,bag,Egypt,no,medium,https://world.openfoodfacts.org/product/6223000490419,
tortilla_chips,Doritos,Doritos 45 g,دوريتوس شيبس 45غم,45,g,bag,unknown,no,high,https://www.palbazaar.com/%D8%B4%D9%83%D9%88%D9%84%D8%A7%D8%AA%D8%A9-%D8%B4%D9%8A%D8%A8%D8%B3%D8%A7%D8%AA,
tortilla_chips,Doritos,Doritos 185 g,دوريتوس شيبس 185غم,185,g,bag,unknown,no,high,https://www.palbazaar.com/%D8%B4%D9%83%D9%88%D9%84%D8%A7%D8%AA%D8%A9-%D8%B4%D9%8A%D8%A8%D8%B3%D8%A7%D8%AA,
tortilla_chips,Doritos,Doritos sweet chili 35 g,دوريتوس فلفل حلو حار 35غم,35,g,bag,Egypt,no,high,https://world.openfoodfacts.org/product/6221031490330,
tortilla_chips,Tostitos,Tostitos 283.5 g,توستيتوس شيبس تورتيلا 283.5غم,283.5,g,bag,USA,no,medium,https://dokan.ps/product-category/super-market/chips/,
tortilla_chips,Snack Foods,Tortilla chips 100 g,تورتيلا شيبس 100غم,100,g,bag,Denmark,no,medium,https://world.openfoodfacts.org/product/5701397080105,
popcorn,Al Aseel,Al Aseel popcorn kernels 1 kg,الأصيل فشار حب 1 كيلو,1000,g,bag,unknown,no,high,https://dokan.ps/product-category/super-market/roasted-spices-dried-and-dates/,
popcorn,Freshly,Microwave popcorn 297 g,فشار الميكروويف فرشلي 297 غم,297,g,box,unknown,no,medium,https://dokan.ps/product-category/super-market/chips/,
plain_biscuits,Ani,Ani petit beurre tea biscuits 100 g,بيتي بيري اني بسكوت شاي 100غم,100,g,bag,Turkey,no,high,https://www.palbazaar.com/%D8%B4%D9%83%D9%88%D9%84%D8%A7%D8%AA%D8%A9-%D8%B4%D9%8A%D8%A8%D8%B3%D8%A7%D8%AA,
plain_biscuits,Ani,Ani wheat tea biscuits 200 g,بيتي بيري بسكوت شاي بالقمح 200غم,200,g,bag,Turkey,no,high,https://www.palbazaar.com/%D8%B4%D9%83%D9%88%D9%84%D8%A7%D8%AA%D8%A9-%D8%B4%D9%8A%D8%A8%D8%B3%D8%A7%D8%AA,sold in 2- and 5-packs
plain_biscuits,Osem,Osem Petit Beurre 1.75 kg,اوسم بسكويت بيتي بير 1.75kg,1750,g,box,Israel,no,high,https://dokan.ps/product-category/super-market/biscuits-snacks/,
plain_biscuits,Osem,Osem Petit Beurre chocolate 1.75 kg,اوسم بسكويت بيتي بير بنكهة الشوكولاتة 1.75kg,1750,g,box,Israel,no,high,https://dokan.ps/product-category/super-market/biscuits-snacks/,
plain_biscuits,Eti,Eti tea biscuits 1 kg,ETi بسكويت الشاي 1000 غم,1000,g,box,Turkey,no,high,https://dokan.ps/product-category/super-market/biscuits-snacks/,
plain_biscuits,Bisco Misr,Bisco Misr Marie 65 g,بسكو مصر ماري 65غم,65,g,pouch,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%A8%D8%B3%D9%83%D9%88%20%D9%85%D8%B5%D8%B1,
plain_biscuits,Bisco Misr,Bisco Misr Max tea biscuits 9 pieces,بسكو مصر ماكس بسكويت شاي 9 قطع,9,piece,bag,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%A8%D8%B3%D9%83%D9%88%20%D9%85%D8%B5%D8%B1,
plain_biscuits,Bisco Misr,Bisco Misr Luxe 12 pieces,بسكو مصر لوكس 12 قطعة,12,piece,bag,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%A8%D8%B3%D9%83%D9%88%20%D9%85%D8%B5%D8%B1,
plain_biscuits,Bisco Misr,Bisco Misr Luxe Jumbo 18 pieces,بسكو مصر لوكس جامبو 18 قطعة,18,piece,bag,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/search?keyword=%D8%A8%D8%B3%D9%83%D9%88%20%D9%85%D8%B5%D8%B1,
