item_slug,brand,name_en,name_ar,pack_size,pack_unit,pack_type,origin_country,in_aid_parcels,confidence,source_url,notes
margarine,unknown (listing: يلو بران),Margarine 50 g (brand unclear),زبدة مرجرين 50 غم,50,g,piece,unknown,no,low,https://www.palbazaar.com/index.php?route=product/product&product_id=112101,"Palestinian online grocer (NIS prices); listing reads يلو بران, not Blue Band; brand unverified"
halawa,Abu Harbi,Abu Harbi halawa 1 kg,حلاوة أبو حربي 1 كغم,1000,g,tub,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=123100,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
halawa,Abu Harbi,Abu Harbi halawa 500 g,حلاوة أبو حربي 500 غم,500,g,tub,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=123101,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
halawa,Al-Helal,Al-Helal halawa bar choco-vanilla 50 g,حلاوة الهلال إصبع شوكو فانيل 50 غم,50,g,piece,unknown,unknown,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=123103,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
halawa,Al-Helal,Al-Helal halawa bar vanilla 50 g,حلاوة الهلال إصبع فانيل 50 غم,50,g,piece,unknown,unknown,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=123104,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
halawa,Al-Helal,Al-Helal halawa choco-vanilla 350 g,حلاوة الهلال شوكو فانيل 350 غم,350,g,tub,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=123105,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
halawa,Al-Helal,Al-Helal halawa choco-vanilla 750 g,حلاوة الهلال شوكو فانيل 750 غم,750,g,tub,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=123106,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
halawa,Al-Helal,Al-Helal halawa vanilla 350 g,حلاوة الهلال فانيل 350 غم,350,g,tub,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=123107,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza; also on karaz.ps"
halawa,Al-Helal,Al-Helal halawa vanilla 750 g,حلاوة الهلال فانيل 750 غم,750,g,tub,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=123108,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
halawa,Al-Helal,"Al-Helal pistachio halawa, cut, 400 g bag",حلاوة الهلال مقطع فستق كيس 400 غم,400,g,bag,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=123109,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
halawa,Al-Helal,Al-Helal Shami halawa with Aleppo pistachio 500 g,حلاوة شامية الهلال 500 غم فستق حلبي,500,g,tub,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=123110,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
halawa,Al-Helal,Al-Helal sugar-free vanilla halawa 350 g,حلاوة الهلال فانيل بدون سكر 350 غم,350,g,tub,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=310249,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
halawa,Al-Helal,Al-Helal halawa guest cake 600 g,حلاوة الهلال كعكة الضيوف 600 غم,600,g,tub,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=310250,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
tahini,Abu Harbi,Abu Harbi tahini 1 kg,طحينة أبو حربي 1 كغم,1000,g,jar,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=123111,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
tahini,Abu Harbi,Abu Harbi tahini 500 g,طحينة أبو حربي 500 غم,500,g,jar,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=123112,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
tahini,Al-Zarafa (Giraffe),Giraffe tahini 450 g,طحينة الزرافة 450 غم,450,g,jar,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=123113,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
tahini,Al-Zarafa (Giraffe),Giraffe tahini 950 g,طحينة الزرافة 950 غم,950,g,jar,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=123114,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
vinegar,Al-Zahraa,Al-Zahraa natural white vinegar 650 ml,خل أبيض طبيعي الزهراء 650 مل,650,ml,bottle,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=124101,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
vinegar,Al-Zahraa,Al-Zahraa acetic essence (rouh al-khall) 650 ml,روح الخل الزهراء 650 مل,650,ml,bottle,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=124104,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza; concentrated, diluted at home"
vinegar,Al-Zahraa,Al-Zahraa natural apple vinegar 650 ml,الزهراء خل تفاح طبيعي 650 مل,650,ml,bottle,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=124117,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
vinegar,generic,Natural vinegar 1 L,خل طبيعي 1 لتر,1000,ml,bottle,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=310216,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
pomegranate_molasses,Al-Zahraa,Al-Zahraa pomegranate molasses 350 ml,دبس رمان الزهراء 350 مل,350,ml,bottle,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=124103,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
pomegranate_molasses,Yota,Yota pomegranate molasses 350 g,دبس رمان يوتا 350 غم,350,g,bottle,unknown,no,low,https://www.palbazaar.com/index.php?route=product/product&product_id=125135,Palestinian online grocer (NIS prices); listing title reads يوتا دبس الرمان; brand is not Zeita
hot_sauce,Abu Abdo,Abu Abdo hot sauce 320 ml,شطة أبو عبدو 320 مل,320,ml,bottle,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=125100,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
hot_sauce,Abu Abdo,Abu Abdo hot sauce 1 L,شطة أبو عبدو 1 لتر,1000,ml,bottle,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=125101,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
pepper_paste,Zeita,Zeita shatta 370 g,شطة زيتا 370 غم,370,g,jar,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=125102,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
pepper_paste,Laziza,Laziza shatta 380 g,شطة لذيذة 380 غم,380,g,jar,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=125103,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
pepper_paste,Eden,Eden shatta 560 g,عيدن شطة 560 غم,560,g,jar,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=151111,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
ketchup,Al-Islamiya,"Al-Islamiya ketchup 750 g, regular",كاتشب الإسلامية 750 غم عادي,750,g,bottle,Palestine,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=125120,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
ketchup,Al-Islamiya,"Al-Islamiya ketchup 750 g, hot",كاتشب الإسلامية 750 غم حار,750,g,bottle,Palestine,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=125121,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
ketchup,Heinz,Heinz ketchup 460 g,كاتشب هاينز 460 غم,460,g,bottle,unknown,no,high,https://www.palbazaar.com/index.php?route=product/product&product_id=125126,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
ketchup,Heinz,Heinz ketchup 700 g,كاتشب هاينز 700 غم,700,g,bottle,unknown,no,high,https://www.palbazaar.com/index.php?route=product/product&product_id=125127,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
ketchup,Meitav,Meitav ketchup 600 g,كاتشب ميتاف 600 غم,600,g,bottle,Israel,no,low,https://www.palbazaar.com/index.php?route=product/product&product_id=125131,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza; origin assumed"
ketchup,Burso,Burso ketchup 650 ml,بورسو كاتشب 650 مل,650,ml,bottle,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=125133,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
mayonnaise,Marina,Marina mayonnaise 500 ml,مايونيز مارينا 500 مل,500,ml,jar,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=125129,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
mayonnaise,Marina,Marina mayonnaise 1 L,مايونيز مارينا كبير 1 لتر,1000,ml,jar,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=125130,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
mayonnaise,Burso,Burso mayonnaise 550 ml,بورسو مايونيز 550 مل,550,ml,jar,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=125132,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
mayonnaise,Coroli,Coroli mayonnaise 500 ml glass,كورولي مايونيز زجاج 500 مل,500,ml,jar,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=125134,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza; also sold by Al-Saeed Hebron"
peanut_butter,Lotus,Lotus peanut butter spread 400 g,لوتس دهن زبدة الفول السوداني 400 غم,400,g,jar,Belgium,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=126103,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
chocolate_spread,Nutella,Nutella 350 g,نوتيلا 350 غم,350,g,jar,unknown,no,high,https://www.palbazaar.com/index.php?route=product/product&product_id=126104,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
chocolate_spread,Nutella,Nutella 600 g,نوتيلا 600 غم,600,g,jar,unknown,no,high,https://www.palbazaar.com/index.php?route=product/product&product_id=126105,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
chocolate_spread,Nutella,Nutella 750 g,نوتيلا 750 غم,750,g,jar,unknown,no,high,https://www.palbazaar.com/index.php?route=product/product&product_id=126106,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
chocolate_spread,Nutella,Nutella & Go with breadsticks 52 g,نوتيلا مع أصابع الخبز 52 غم,52,g,piece,unknown,no,high,https://www.palbazaar.com/index.php?route=product/product&product_id=191227,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
jam,generic,Strawberry jam 800 g,مربى الفراولة 800 غم,800,g,jar,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=126111,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza; brand not given"
jam,generic,Cherry jam 800 g,مربى الكرز 800 غم,800,g,jar,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=126112,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza; brand not given"
jam,generic,Apricot jam 800 g,مربى المشمش 800 غم,800,g,jar,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=126113,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza; brand not given"
jam,generic,Orange jam 800 g,مربى البرتقال 800 غم,800,g,jar,unknown,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=126114,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza; brand not given"
bouillon_cube,Maggi,"Maggi chicken stock cubes, 5 cubes",ماجي مكعبات مرقة الدجاج 5 مكعب,5,piece,box,unknown,no,high,https://www.palbazaar.com/index.php?route=product/product&product_id=127114,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
bouillon_cube,Maggi,"Maggi chicken stock cubes, box of 24 (480 g)",ماجي مكعبات مرقة الدجاج علبة 24 مكعب 480 غم,24,piece,box,unknown,no,high,https://www.palbazaar.com/index.php?route=product/product&product_id=127115,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza; 20 g cubes"
zaatar,generic,"Zaatar, cleaned, 200 g",زعتر مفروط نظيف 200 غم,200,g,bag,Palestine,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=140148,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
zaatar,generic,Zaatar 500 g,زعتر 500 غم,500,g,bag,Palestine,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=182107,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
zaatar,generic,"Baladi zaatar, cleaned, 0.5 kg",زعتر بلدي نظيف 0.5 كغم,500,g,bag,Palestine,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=310224,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza; second 500 g listing (baladi)"
seven_spice,generic,"Mixed spice (bhar mshakkal), 1 waqiya",بهار مشكل - أوقية,250,g,loose,Palestine,no,low,https://www.palbazaar.com/index.php?route=product/product&product_id=180100,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza; waqiya taken as 250 g"
allspice,generic,"Plain bhar (allspice), 1 waqiya",بهار سادة - أوقية,250,g,loose,Palestine,no,low,https://www.palbazaar.com/index.php?route=product/product&product_id=180101,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza; waqiya taken as 250 g"
kabsa_spice,generic,Kabsa spice 1 waqiya,بهار كبسة أوقية,250,g,loose,Palestine,no,low,https://www.palbazaar.com/index.php?route=product/product&product_id=180102,"Palestinian online grocer (NIS prices); listing is per waqiya, not 125 g; waqiya taken as 250 g (Hebron spice shop sells 250 g as one waqiya)"
chicken_spice,generic,Chicken spice 1 waqiya,بهار دجاج أوقية,250,g,loose,Palestine,no,low,https://www.palbazaar.com/index.php?route=product/product&product_id=180103,"Palestinian online grocer (NIS prices); listing is per waqiya, not 125 g; waqiya taken as 250 g (Hebron spice shop sells 250 g as one waqiya)"
fish_spice,generic,Fish spice 1 waqiya,بهار سمك أوقية,250,g,loose,Palestine,no,low,https://www.palbazaar.com/index.php?route=product/product&product_id=180107,"Palestinian online grocer (NIS prices); listing is per waqiya, not 125 g; waqiya taken as 250 g (Hebron spice shop sells 250 g as one waqiya)"
curry_powder,generic,Curry 1 waqiya,بهار كاري أوقية,250,g,loose,Palestine,no,low,https://www.palbazaar.com/index.php?route=product/product&product_id=180108,"Palestinian online grocer (NIS prices); listing is per waqiya, not 125 g; waqiya taken as 250 g (Hebron spice shop sells 250 g as one waqiya)"
sumac,generic,"Sumac, 1 waqiya",سماق - أوقية,250,g,loose,Palestine,no,low,https://www.palbazaar.com/index.php?route=product/product&product_id=180130,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza; waqiya taken as 250 g"
turmeric,generic,Turmeric 125 g,كركم 125 غم,125,g,loose,Palestine,no,medium,https://www.palbazaar.com/index.php?route=product/product&product_id=180131,"Palestinian online grocer (NIS prices); West Bank market, plausibly also in Gaza"
cinnamon,generic,Ground cinnamon 1 waqiya,قرفة مطحون أوقية,250,g,loose,Palestine,no,low,https://www.palbazaar.com/index.php?route=product/product&product_id=180132,"Palestinian online grocer (NIS prices); listing is per waqiya, not 125 g; waqiya taken as 250 g (Hebron spice shop sells 250 g as one waqiya)"
vegetable_ghee,Al-Ghazal,Al-Ghazal ghee 910 g,سمنة الغزال 910 غم,910,g,tin,unknown,no,high,https://biddimarket.ps/orders/category/%D8%B2%D9%8A%D9%88%D8%AA-%D9%88%D8%B3%D9%85%D9%86%D8%A9/product/10310,Biddi Market Qalqilia oils & ghee list (NIS)
vegetable_ghee,Abu Taj,Abu Taj vegetable ghee 700 g,سمنة نباتية أبو تاج 700 غم,700,g,tin,unknown,no,medium,https://biddimarket.ps/orders/category/%D8%B2%D9%8A%D9%88%D8%AA-%D9%88%D8%B3%D9%85%D9%86%D8%A9/product/10310,Biddi Market Qalqilia oils & ghee list (NIS)
vegetable_ghee,Al-Walad,Al-Walad ghee 700 g,سمنة الولد 700 غم,700,g,tin,unknown,no,medium,https://biddimarket.ps/orders/category/%D8%B2%D9%8A%D9%88%D8%AA-%D9%88%D8%B3%D9%85%D9%86%D8%A9/product/10310,Biddi Market Qalqilia oils & ghee list (NIS)
animal_ghee,Al-Baqara Al-Haloub (QBB),Dutch cow butter ghee 400 g,سمنة البقرة الحلوب 400 غم,400,g,tin,unknown,no,high,https://biddimarket.ps/orders/category/%D8%B2%D9%8A%D9%88%D8%AA-%D9%88%D8%B3%D9%85%D9%86%D8%A9/product/10310,Biddi Market Qalqilia oils & ghee list (NIS); also 800 g and 1.6 kg at Al-Saeed Hebron
animal_ghee,Al-Manhal,Al-Manhal Haloub ghee 450 g,سمنة المنهل حلوب 450 غم,450,g,tin,unknown,no,medium,https://biddimarket.ps/orders/category/%D8%B2%D9%8A%D9%88%D8%AA-%D9%88%D8%B3%D9%85%D9%86%D8%A9/product/10310,Biddi Market Qalqilia oils & ghee list (NIS)
animal_ghee,Khair Biladi,Khair Biladi traditional ghee 300 g,سمنة خير بلادي بلدية 300 غم,300,g,jar,unknown,no,medium,https://biddimarket.ps/orders/category/%D8%B2%D9%8A%D9%88%D8%AA-%D9%88%D8%B3%D9%85%D9%86%D8%A9/product/10310,Biddi Market Qalqilia oils & ghee list (NIS)
veg_oil,Al-Arabi,Al-Arabi sunflower oil 900 ml,زيت دوار الشمس العربي 900 مل,900,ml,bottle,unknown,no,medium,https://biddimarket.ps/orders/category/%D8%B2%D9%8A%D9%88%D8%AA-%D9%88%D8%B3%D9%85%D9%86%D8%A9/product/10310,Biddi Market Qalqilia oils & ghee list (NIS)
veg_oil,Al-Arabi,Al-Arabi sunflower oil 3 L,زيت دوار الشمس العربي 3 لتر,3000,ml,bottle,unknown,no,medium,https://biddimarket.ps/orders/category/%D8%B2%D9%8A%D9%88%D8%AA-%D9%88%D8%B3%D9%85%D9%86%D8%A9/product/10310,Biddi Market Qalqilia oils & ghee list (NIS)
veg_oil,Safi,Pure corn oil 5 L,زيت ذرة صافي 5 لتر,5000,ml,bottle,unknown,no,medium,https://biddimarket.ps/orders/category/%D8%B2%D9%8A%D9%88%D8%AA-%D9%88%D8%B3%D9%85%D9%86%D8%A9/product/10310,Biddi Market Qalqilia oils & ghee list (NIS)
veg_oil,Safi,Pure corn oil 1 L,زيت ذرة صافي 1 لتر,1000,ml,bottle,unknown,no,medium,https://biddimarket.ps/orders/category/%D8%B2%D9%8A%D9%88%D8%AA-%D9%88%D8%B3%D9%85%D9%86%D8%A9/product/10310,Biddi Market Qalqilia oils & ghee list (NIS)
veg_oil,Safi,Pure sunflower oil 3 L,زيت دوار الشمس صافي 3 لتر,3000,ml,bottle,unknown,no,medium,https://biddimarket.ps/orders/category/%D8%B2%D9%8A%D9%88%D8%AA-%D9%88%D8%B3%D9%85%D9%86%D8%A9/product/10310,Biddi Market Qalqilia oils & ghee list (NIS)
veg_oil,Al-Jood,Al-Jood sunflower oil 5 L,زيت دوار الشمس الجود 5 لتر,5000,ml,bottle,unknown,no,medium,https://biddimarket.ps/orders/category/%D8%B2%D9%8A%D9%88%D8%AA-%D9%88%D8%B3%D9%85%D9%86%D8%A9/product/10310,Biddi Market Qalqilia oils & ghee list (NIS)
veg_oil,Khiyal,Khiyal sunflower oil 3 L,زيت دوار الشمس خيال 3 لتر,3000,ml,bottle,unknown,no,medium,https://biddimarket.ps/orders/category/%D8%B2%D9%8A%D9%88%D8%AA-%D9%88%D8%B3%D9%85%D9%86%D8%A9/product/10310,Biddi Market Qalqilia oils & ghee list (NIS)
veg_oil,Orchidea,Orchidea corn oil 3 L,زيت ذرة أوركيديا 3 لتر,3000,ml,bottle,unknown,no,medium,https://biddimarket.ps/orders/category/%D8%B2%D9%8A%D9%88%D8%AA-%D9%88%D8%B3%D9%85%D9%86%D8%A9/product/10310,Biddi Market Qalqilia oils & ghee list (NIS)
veg_oil,Suleima,Suleima sunflower oil 5 L,زيت دوار الشمس سليمة 5 لتر,5000,ml,bottle,unknown,no,low,https://biddimarket.ps/orders/category/%D8%B2%D9%8A%D9%88%D8%AA-%D9%88%D8%B3%D9%85%D9%86%D8%A9/product/10310,Biddi Market Qalqilia oils & ghee list (NIS); brand name transliterated from Arabic listing
olive_oil,Khair Biladi,Khair Biladi olive oil 1 L,زيت زيتون خير بلادي 1 لتر,1000,ml,bottle,unknown,no,medium,https://biddimarket.ps/orders/category/%D8%B2%D9%8A%D9%88%D8%AA-%D9%88%D8%B3%D9%85%D9%86%D8%A9/product/10310,Biddi Market Qalqilia oils & ghee list (NIS)
olive_oil,Khair Biladi,Khair Biladi olive oil 200 ml,زيت زيتون خير بلادي 200 مل,200,ml,bottle,unknown,no,medium,https://biddimarket.ps/orders/category/%D8%B2%D9%8A%D9%88%D8%AA-%D9%88%D8%B3%D9%85%D9%86%D8%A9/product/10310,Biddi Market Qalqilia oils & ghee list (NIS)
olive_oil,Al-Karam,Al-Karam olive oil 1 L,زيت زيتون الكرم 1 لتر,1000,ml,bottle,unknown,no,medium,https://biddimarket.ps/orders/category/%D8%B2%D9%8A%D9%88%D8%AA-%D9%88%D8%B3%D9%85%D9%86%D8%A9/product/10310,Biddi Market Qalqilia oils & ghee list (NIS)
veg_oil,Safi,Safi corn oil 3 L,صافي زيت ذرة 3 لتر,3000,ml,bottle,unknown,no,medium,https://karaz.ps/shop/product/safi-corn-oil-%D8%B5%D8%A7%D9%81%D9%8A-%D8%B2%D9%8A%D8%AA-%D8%B0%D8%B1%D8%A9-3-%D9%84%D8%AA%D8%B1/,karaz.ps listing (West Bank/Jerusalem online supermarket)
veg_oil,Safi,Safi sunflower oil 1 L,صافي زيت دوار الشمس 1 لتر,1000,ml,bottle,unknown,no,medium,https://karaz.ps/shop/product/safi-sunflower-oil-%D8%B5%D8%A7%D9%81%D9%8A-%D8%B2%D9%8A%D8%AA-%D8%AF%D9%88%D8%A7%D8%B1-%D8%A7%D9%84%D8%B4%D9%85%D8%B3-1-%D9%84%D8%AA%D8%B1/,karaz.ps listing (West Bank/Jerusalem online supermarket)
tahini,Al-Helal,Al-Helal tahini 450 g,طحينة الهلال 450 غرام,450,g,jar,unknown,no,medium,https://karaz.ps/shop/product/alhelal-tahini-%D8%B7%D8%AD%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D9%87%D9%84%D8%A7%D9%84-450-%D8%BA%D8%B1%D8%A7%D9%85/,karaz.ps listing (West Bank/Jerusalem online supermarket)
tahini,Al-Helal,Al-Helal tahini 900 g,طحينة الهلال 900 غرام,900,g,jar,unknown,no,medium,https://karaz.ps/shop/product/alhelal-tahini-%D8%B7%D8%AD%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D9%87%D9%84%D8%A7%D9%84-900-%D8%BA%D8%B1%D8%A7%D9%85/,karaz.ps listing (West Bank/Jerusalem online supermarket)
peanut_butter,Skippy,Skippy peanut butter crunchy 462 g,سكيبي زبدة فول سوداني خشنة 462 غم,462,g,jar,USA,no,medium,https://karaz.ps/shop/product/skippy-peanut-butter-%D8%B2%D8%A8%D8%AF%D8%A9-%D9%81%D9%88%D9%84-%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A-462g-%D8%AE%D8%B4%D9%86%D8%A9/,"karaz.ps listing (West Bank/Jerusalem online supermarket); import, unlikely in Gaza"
peanut_butter,Jif,Jif peanut butter crunchy 454 g,جيف زبدة فول سوداني خشنة 454 غم,454,g,jar,USA,no,low,https://karaz.ps/shop/product/jif-peanut-butter-%D8%B2%D8%A8%D8%AF%D8%A9-%D9%81%D9%88%D9%84-%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A-454g-%D8%AE%D8%B4%D9%86%D8%A9/,"karaz.ps listing (West Bank/Jerusalem online supermarket); import, unlikely in Gaza"
zaatar,Maggi,Maggi zaatar mix 27 g,ماجي توابل خلطة زعتر 27 غم,27,g,sachet,unknown,no,medium,https://karaz.ps/shop/product/maggi-zaatar-mix-27g-%D9%85%D8%A7%D8%AC%D9%8A-%D8%AA%D9%88%D8%A7%D8%A8%D9%84-%D8%AE%D9%84%D8%B7%D8%A9-%D8%B2%D8%B9%D8%AA%D8%B1/,karaz.ps listing (West Bank/Jerusalem online supermarket)
