item_slug,brand,name_en,name_ar,pack_size,pack_unit,pack_type,origin_country,in_aid_parcels,confidence,source_url,notes
long_grain_rice,Daria,"Daria golden basmati, 1 kg",أرز دريا بسمتي ذهبي 1 كجم,1000,g,bag,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701240,Seen at Carrefour Egypt; packed or sold in Egypt
long_grain_rice,Adyaf,"Adyaf white basmati, 1 kg",أرز أضياف بسمتي أبيض 1 كجم,1000,g,bag,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701240,Seen at Carrefour Egypt; packed or sold in Egypt
long_grain_rice,Don Lopez,"Don Lopez golden basmati, 900 g",أرز دون لوبيز بسمتي ذهبي 900 جم,900,g,bag,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701240,Seen at Carrefour Egypt; packed or sold in Egypt
long_grain_rice,Don Lopez,"Don Lopez golden basmati, 1 kg",أرز دون لوبيز بسمتي ذهبي 1 كجم,1000,g,bag,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701240,Seen at Carrefour Egypt; packed or sold in Egypt
long_grain_rice,Don Lopez,"Don Lopez white basmati, 1 kg",أرز دون لوبيز بسمتي أبيض 1 كجم,1000,g,bag,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701240,Seen at Carrefour Egypt; packed or sold in Egypt
long_grain_rice,Nahrain,"Nahrain basmati, 1 kg",أرز نهرين بسمتي 1 كجم,1000,g,bag,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701240,Seen at Carrefour Egypt; packed or sold in Egypt
long_grain_rice,Zaeem,"Zaeem basmati, 1 kg",أرز زعيم بسمتي 1 كجم,1000,g,bag,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701240,Seen at Carrefour Egypt; packed or sold in Egypt
long_grain_rice,Kohinoor,"Kohinoor white basmati, 1 kg",أرز كوهينور بسمتي أبيض 1 كجم,1000,g,bag,India,no,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701240,Seen at Carrefour Egypt; packed or sold in Egypt
long_grain_rice,Kohinoor,"Kohinoor golden basmati, 1 kg",أرز كوهينور بسمتي ذهبي 1 كجم,1000,g,bag,India,no,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701240,Seen at Carrefour Egypt; packed or sold in Egypt
long_grain_rice,Tilda,"Tilda basmati, 1 kg",أرز تيلدا بسمتي 1 كجم,1000,g,bag,UK,no,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701240,Seen at Carrefour Egypt; packed or sold in Egypt
long_grain_rice,Haj Arafa,"Haj Arafa Indian basmati, 800 g",أرز حاج عرفة بسمتي هندي 800 جم,800,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701240,Seen at Carrefour Egypt; packed or sold in Egypt
long_grain_rice,Haj Arafa,"Haj Arafa premium basmati, 250 g",أرز حاج عرفة بسمتي فاخر 250 جم,250,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701240,Seen at Carrefour Egypt; packed or sold in Egypt
long_grain_rice,507,"507 gold Indian basmati, 1 kg",أرز 507 بسمتي هندي ذهبي 1 كجم,1000,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701240,Seen at Carrefour Egypt; packed or sold in Egypt
long_grain_rice,Daria,"Daria Thai golden long grain, 1 kg",أرز دريا تايلندي ذهبي حبة طويلة 1 كجم,1000,g,bag,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701240,Seen at Carrefour Egypt; packed or sold in Egypt
long_grain_rice,El Doha,"El Doha jasmine rice, 1 kg",أرز الضحى ياسمين 1 كجم,1000,g,bag,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701240,Seen at Carrefour Egypt; packed or sold in Egypt
long_grain_rice,El Doha,"El Doha parboiled rice, 1 kg",أرز الضحى مسلوق (بربوايلد) 1 كجم,1000,g,bag,Egypt,no,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701240,Seen at Carrefour Egypt; packed or sold in Egypt
rice,Al Diyafa,"Al Diyafa rice, 1 kg",ارز الضيافة 1 كغم,1000,g,bag,unknown,unknown,low,https://biddimarket.ps/orders/category/%D9%85%D9%88%D8%A7%D8%AF-%D8%AA%D9%85%D9%88%D9%8A%D9%86%D9%8A%D8%A9,Palestinian retailer listing
long_grain_rice,Al Diyafa,"Al Diyafa basmati rice, 5 kg",ارز بسمتي الضيافة 5 كغم,5000,g,bag,India,no,low,https://biddimarket.ps/orders/category/%D9%85%D9%88%D8%A7%D8%AF-%D8%AA%D9%85%D9%88%D9%8A%D9%86%D9%8A%D8%A9,Palestinian retailer listing
long_grain_rice,Shaqha,"Shaqha jasmine rice, 1 kg",ارز ياسمين شقحة 1 كغم,1000,g,bag,Thailand,no,low,https://biddimarket.ps/orders/category/%D9%85%D9%88%D8%A7%D8%AF-%D8%AA%D9%85%D9%88%D9%8A%D9%86%D9%8A%D8%A9,Palestinian retailer listing; origin assumed from 'jasmine'
long_grain_rice,Shaqha,"Shaqha jasmine rice, 5 kg",ارز ياسمين شقحة 5 كغم,5000,g,bag,Thailand,no,low,https://biddimarket.ps/orders/category/%D9%85%D9%88%D8%A7%D8%AF-%D8%AA%D9%85%D9%88%D9%8A%D9%86%D9%8A%D8%A9,Palestinian retailer listing
long_grain_rice,Al Arabi,"Al Arabi basmati rice, 5 kg",ارز بسمتي العربي 5 كغم,5000,g,bag,India,no,low,https://biddimarket.ps/orders/category/%D9%85%D9%88%D8%A7%D8%AF-%D8%AA%D9%85%D9%88%D9%8A%D9%86%D9%8A%D8%A9,Palestinian retailer listing
long_grain_rice,Hamouda Al-Ajawi,"Hamouda Al-Ajawi basmati rice, 5 kg",ارز بسمتي حمودة العجاوي 5 كغم,5000,g,bag,India,no,low,https://biddimarket.ps/orders/category/%D9%85%D9%88%D8%A7%D8%AF-%D8%AA%D9%85%D9%88%D9%8A%D9%86%D9%8A%D8%A9,Palestinian retailer listing
rice,Sunwhite,"Sunwhite 'shaqha' rice, 1 kg",أرز صنوايت شقحة 1 كغم,1000,g,bag,Australia,no,medium,https://needfish.com/seller/41339/i-18629,Arab-market retailer in Israel; Sunwhite is SunRice's medium-grain brand
rice,Sunwhite,"Sunwhite Calrose rice, 4 kg",أرز صنوايت كالروز 4 كغم,4000,g,bag,Australia,no,low,https://www.carrefourjordan.com/mafjor/ar/parboiled-rice/sunwhite-calrose-rice-4kg/p/674000,Jordan listing; Calrose is popular in Palestine and Jordan
rice,Sunwhite,"Sunwhite Calrose rice, 5 kg",أرز صنوايت كالروز 5 كغم,5000,g,bag,Australia,no,medium,https://www.amazon.sa/%D9%83%D8%A7%D9%84%D8%B1%D9%88%D8%B2-%D9%85%D8%AA%D9%88%D8%B3%D8%B7-%D8%A7%D9%84%D8%AD%D8%A8%D8%A9-%D8%B5%D9%86-%D9%83%D9%8A%D9%84%D9%88%D8%AC%D8%B1%D8%A7%D9%85/dp/B00A8ZDJW8,Saudi listing
rice,Sunwhite,"Sunwhite rice, 2 kg",صنوايت ارز 2 كغم,2000,g,bag,Australia,no,low,https://calories-mall.com/en/shop/2-167245,
rice,Sunwhite,"Sunwhite Calrose rice, 10 kg",صنوايت كالروز أرز 10 كجم,10000,g,bag,Australia,no,low,https://pricewho.com/ar-sa/product/sunwhite-calrose-medium-grain-rice-10kg,
rice,Sunwhite,"Sunwhite Family medium-grain rice, 1 kg",أرز صنوايت العائلة متوسط الحبة 1 كغم,1000,g,bag,Australia,no,low,https://www.carrefourjordan.com/mafjor/ar/thai-jasmine-rice/sunwhite-family-rice-1k/p/724150,Jordan listing
rice,Tiger,"Tiger medium-grain rice, 3.7 kg",أرز تايجر متوسط الحبة 3.7 كغم,3700,g,bag,USA,no,low,https://www.carrefourjordan.com/mafjor/ar/food-cupboard/rice-pasta-pulses/rice/parboiled-rice/tiger-rice-medium-grain-3-7k/p/706504,Jordan listing
rice,Tiger,"Tiger American medium-grain rice, 900 g",تايجر أرز متوسط الحبة 900 غرام,900,g,bag,USA,no,low,https://www.carrefourjordan.com/mafjor/ar/parboiled-rice/tiger-american-med-grain-rice-900g/p/751764,Jordan listing
rice,Falfelihom,"Falfelihom California medium-grain rice, 3.7 kg",فلفليهم أرز كاليفورنيا متوسط الحبة 3.7 كغم,3700,g,bag,USA,no,low,https://www.carrefourjordan.com/mafjor/ar/parboiled-rice/falfelihom-med-grain-rice-3-7k/p/702367,Jordan listing
rice,Diamond,"Diamond medium-grain rice, 1 kg",أرز دايموند متوسط الحبة 1 كغم,1000,g,bag,unknown,no,low,https://www.carrefourjordan.com/mafjor/ar/parboiled-rice/diamond-medium-e-rice-1kg/p/284924,Jordan listing
long_grain_rice,Mustafa,"Mustafa Indian basmati rice, 4 kg",مصطفى أرز بسمتي هندي 4 كغم,4000,g,bag,India,no,low,https://www.carrefourjordan.com/mafjor/ar/food-cupboard/rice-pasta-pulses/rice/indian-basmati-rice/mustafa-rice-basmati-4kg/p/680747,Jordan listing
rice,Sugat,"Sugat white rice, 1 kg",أرز أبيض سوغات 1 كغم,1000,g,bag,Israel,no,low,https://world.openfoodfacts.org/product/7290000211442,Israeli brand; Israeli goods have entered Gaza through commercial crossings
pasta,Italiano,"Italiano spaghetti, 400 g",مكرونة إيطاليانو اسباجتي 400 جم,400,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Italiano,"Italiano spaghetti, 1 kg",مكرونة إيطاليانو اسباجتي 1 كجم,1000,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Italiano,"Italiano marmaria small rings, 400 g",مكرونة إيطاليانو مرمرية 400 جم,400,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Italiano,"Italiano marmaria small rings, 1 kg",مكرونة إيطاليانو مرمرية 1 كجم,1000,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Italiano,"Italiano penne (forno), 400 g",مكرونة إيطاليانو قلم فورنو 400 جم,400,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Only the 1 kg forno pack was seen in the Carrefour Egypt listing; 400 g not confirmed
pasta,Italiano,"Italiano penne (forno), 1 kg",مكرونة إيطاليانو قلم فورنو 1 كجم,1000,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Italiano,"Italiano fusilli, 400 g",مكرونة إيطاليانو فوسيلي 400 جم,400,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Italiano,"Italiano fettuccine, 400 g",مكرونة إيطاليانو فيتوتشيني 400 جم,400,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Italiano,"Italiano shells, 400 g",مكرونة إيطاليانو صدف 400 جم,400,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Italiano,"Italiano lisan asfour (orzo), 400 g",مكرونة إيطاليانو لسان عصفور 400 جم,400,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Italiano,"Italiano rings (khawatim), 1 kg",مكرونة إيطاليانو خواتم 1 كجم,1000,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,El Maleka,"El Maleka spaghetti, 400 g",مكرونة الملكة اسباجتي 400 جم,400,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,El Maleka,"El Maleka spaghetti, 1 kg",مكرونة الملكة اسباجتي 1 كجم,1000,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,El Maleka,"El Maleka marmaria small rings, 400 g",مكرونة الملكة مرمرية 400 جم,400,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,El Maleka,"El Maleka marmaria small rings, 1 kg",مكرونة الملكة مرمرية 1 كجم,1000,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,El Maleka,"El Maleka penne (forno), 400 g",مكرونة الملكة قلم فورنو 400 جم,400,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Only the 1 kg forno pack was seen in the Carrefour Egypt listing; 400 g not confirmed
pasta,El Maleka,"El Maleka penne (forno), 1 kg",مكرونة الملكة قلم فورنو 1 كجم,1000,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,El Maleka,"El Maleka lisan asfour (orzo), 400 g",مكرونة الملكة لسان عصفور 400 جم,400,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,El Maleka,"El Maleka rings (khawatim), 1 kg",مكرونة الملكة خواتم 1 كجم,1000,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,El Maleka,"El Maleka large elbow (hilalia), 1 kg",مكرونة الملكة هلالية كبيرة 1 كجم,1000,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,El Maleka,"El Maleka lasagna, 400 g",مكرونة الملكة لازانيا 400 جم,400,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Regina,"Regina spaghetti, 400 g",مكرونة ريجينا اسباجتي 400 جم,400,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Regina,"Regina spaghetti, 1 kg",مكرونة ريجينا اسباجتي 1 كجم,1000,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Regina,"Regina marmaria small rings, 400 g",مكرونة ريجينا مرمرية 400 جم,400,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Regina,"Regina shells, 400 g",مكرونة ريجينا صدف 400 جم,400,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Regina,"Regina elbow (hilalia), 400 g",مكرونة ريجينا هلالية 400 جم,400,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Regina,"Regina penne (forno), 400 g",مكرونة ريجينا قلم فورنو 400 جم,400,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Regina,"Regina lisan asfour (orzo), 400 g",مكرونة ريجينا لسان عصفور 400 جم,400,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Regina,"Regina lisan asfour (orzo), 1 kg",مكرونة ريجينا لسان عصفور 1 كجم,1000,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Regina,"Regina lasagna, 500 g",مكرونة ريجينا لازانيا 500 جم,500,g,bag,Egypt,unknown,medium,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,El Matbakh,"El Matbakh spaghetti, 400 g",مكرونة المطبخ اسباجتي 400 جم,400,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,El Matbakh,"El Matbakh lisan asfour (orzo), 400 g",مكرونة المطبخ لسان عصفور 400 جم,400,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,El Matbakh,"El Matbakh penne (forno), 400 g",مكرونة المطبخ قلم فورنو 400 جم,400,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
pasta,Lametna,"Lametna elbow (hilalia), 400 g",مكرونة لمتنا هلالية 400 جم,400,g,bag,Egypt,unknown,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY1701220,Carrefour Egypt listing
