item_slug,brand,name_en,name_ar,pack_size,pack_unit,pack_type,origin_country,in_aid_parcels,confidence,source_url,notes
frozen_beef,generic,"Frozen imported beef, 1 kg loose",لحمة مجمدة - كيلو,1000,g,loose,Brazil/India,no,high,https://www.alaraby.co.uk/economy/%D8%A7%D9%84%D9%84%D8%AD%D9%88%D9%85-%D8%AA%D8%B9%D9%88%D8%AF-%D8%A5%D9%84%D9%89-%D8%A3%D8%B3%D9%88%D8%A7%D9%82-%D8%BA%D8%B2%D8%A9-%D8%A8%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%BA%D9%8A%D8%B1-%D9%85%D8%B3%D8%A8%D9%88%D9%82%D8%A9,Brazilian and Indian frozen meat; sold by the kilo
frozen_whole_chicken,generic,"Frozen chicken, 1 kg loose",دجاج مجمد - كيلو,1000,g,loose,unknown,no,high,https://www.middleeasteye.net/news/forcing-us-gain-weight-select-foods-allowed-gaza-essentials-remain-missing,About 80 NIS/kg when scarce (Nov 2025).
chicken_breast,generic,"Frozen chicken breast, 1 kg loose",صدر دجاج مجمد - كيلو,1000,g,loose,unknown,no,high,https://www.alaraby.co.uk/economy/%D8%A7%D9%84%D9%84%D8%AD%D9%88%D9%85-%D8%AA%D8%B9%D9%88%D8%AF-%D8%A5%D9%84%D9%89-%D8%A3%D8%B3%D9%88%D8%A7%D9%82-%D8%BA%D8%B2%D8%A9-%D8%A8%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%BA%D9%8A%D8%B1-%D9%85%D8%B3%D8%A8%D9%88%D9%82%D8%A9,"60-65 NIS/kg in Jan 2025; everything was frozen, not fresh"
sardine,generic,"Sardines, 1 kg loose",سردين - كيلو,1000,g,loose,Palestine,no,high,https://www.alwatanvoice.com/arabic/news/2022/01/23/1458286.html,sold by the kilo
mullet,generic,"Mullet (bouri), 1 kg loose",بوري - كيلو,1000,g,loose,Palestine,no,high,https://www.alwatanvoice.com/arabic/news/2022/01/23/1458286.html,sold by the kilo
sea_bream,generic,"Sea bream (denis), 1 kg loose",دنيس - كيلو,1000,g,loose,Palestine,no,high,https://www.alwatanvoice.com/arabic/news/2022/01/23/1458286.html,sold by the kilo
grouper,generic,"Grouper (luxe), 1 kg loose",لوكس - كيلو,1000,g,loose,Palestine,no,high,https://www.alwatanvoice.com/arabic/news/2022/01/23/1458286.html,sold by the kilo
sea_bass,generic,"Sea bass (qarous), 1 kg loose",قاروص - كيلو,1000,g,loose,Palestine,no,high,https://www.alwatanvoice.com/arabic/news/2022/01/23/1458286.html,sold by the kilo
red_mullet,generic,"Red mullet (sultan), 1 kg loose",سلطان - كيلو,1000,g,loose,Palestine,no,medium,https://www.alwatanvoice.com/arabic/news/2022/01/23/1458286.html,sold by the kilo
shrimp,generic,"Shrimp, 1 kg loose",جمبري - كيلو,1000,g,loose,Palestine,no,high,https://www.alwatanvoice.com/arabic/news/2022/01/23/1458286.html,sold by the kilo
crab,generic,"Crabs, 1 kg loose",سلطعون - كيلو,1000,g,loose,Palestine,no,high,https://www.alwatanvoice.com/arabic/news/2022/01/23/1458286.html,sold by the kilo
pigeon,generic,"Pigeon, per bird",حمام - حبة,1,piece,piece,Palestine,no,medium,https://www.motqdmon.com/2022/04/863.html,"sizes large, medium and small, priced per bird"
frozen_fish_fillet,generic,"Frozen white fish fillet, 1 kg",فيليه سمك أبيض مجمد - كيلو,1000,g,bag,Vietnam,no,medium,https://3wartani.com/category-i/22615/,"Seen as a generic 1 kg bag at a Jordanian retailer; Israeli suppliers reported selling frozen fish to Gaza (ynet, Jan 2026)"
sambousek,Siniora,Siniora cheese sambousek 300 g,سمبوسك جبنة سنيورة 300 غم,300,g,box,Palestine,no,medium,https://needfish.com/brand/snywrt-llsnaat-alghdhayyt,Siniora (Palestine); NIS price on NeedFish
sambousek,Siniora,Siniora meat sambousek 300 g,سمبوسك لحمة سنيورة 300 غم,300,g,box,Palestine,no,medium,https://needfish.com/brand/snywrt-llsnaat-alghdhayyt,Siniora (Palestine); NIS price on NeedFish
pastrami,Siniora,Siniora turkey breast pastrami 200 g,سنيورة صدر حبش بسترامي 200 غم,200,g,tray,Palestine,no,medium,https://needfish.com/brand/snywrt-llsnaat-alghdhayyt,Siniora (Palestine); NIS price on NeedFish
salami,Siniora,Siniora smoked salami slices 200 g,سنيورة شرائح سلامي مدخن 200 غم,200,g,tray,Palestine,no,medium,https://needfish.com/brand/snywrt-llsnaat-alghdhayyt,Siniora (Palestine); NIS price on NeedFish
sausages,Siniora,Siniora smoked chicken sausages 400 g,سنيورة نقانق دجاج مدخن 400 غم,400,g,tray,Palestine,no,medium,https://needfish.com/brand/snywrt-llsnaat-alghdhayyt,Siniora (Palestine); NIS price on NeedFish
sausages,Siniora,Siniora beef sausages 1 kg,سنيورة نقانق بقري 1 كغم,1000,g,tray,Palestine,no,medium,https://needfish.com/brand/snywrt-llsnaat-alghdhayyt,Siniora (Palestine); NIS price on NeedFish
mortadella,Siniora,Siniora beef mortadella plain 500 g,مرتديلا سنيورة لحم بقري 500 غم,500,g,piece,Palestine,no,medium,https://needfish.com/brand/snywrt-llsnaat-alghdhayyt,Siniora (Palestine); NIS price on NeedFish
mortadella,Siniora,Siniora beef luncheon 310 g,مرتديلا بقري سنيورة 310 غم,310,g,piece,Palestine,no,medium,https://needfish.com/brand/snywrt-llsnaat-alghdhayyt,Siniora (Palestine); NIS price on NeedFish
mortadella,Siniora,Siniora beef luncheon 800 g,مرتديلا بقري سنيورة 800 غم,800,g,piece,Palestine,no,medium,https://needfish.com/brand/snywrt-llsnaat-alghdhayyt,Siniora (Palestine); NIS price on NeedFish
mortadella,Siniora,Siniora turkey luncheon 800 g,لانشون حبش سنيورة 800 غم,800,g,piece,Palestine,no,medium,https://needfish.com/brand/snywrt-llsnaat-alghdhayyt,Siniora (Palestine); NIS price on NeedFish
mortadella,Siniora,Siniora beef slices with olives 200 g,سنيورة شرائح بقري بالزيتون 200 غم,200,g,tray,Palestine,no,medium,https://needfish.com/brand/snywrt-llsnaat-alghdhayyt,Siniora (Palestine); NIS price on NeedFish
chicken_burger,Siniora,Siniora chicken burger 900 g (12 pcs),سنيورة برغر دجاج 900 غم 12 حبة,900,g,box,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
chicken_burger,Siniora,Siniora chicken burger breaded 1 kg,سنيورة برغر دجاج بالبقسماط 1000 غم,1000,g,box,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
chicken_burger,Siniora,Siniora chicken burger 24 pcs,سنيورة برغر دجاج 24 حبة,24,piece,box,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
chicken_burger,Siniora,Siniora chicken burger 6 pcs,سنيورة برغر دجاج 6 حبات,6,piece,box,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
beef_burger,Siniora,Siniora beef burger 450 g (10 pcs),سنيورة برغر بقري 450 غم 10 حبات,450,g,box,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
beef_burger,Siniora,Siniora beef burger Arabic mix 450 g (5 pcs),سنيورة برغر بقري خلطة عربية 450 غم,450,g,box,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10205,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
beef_burger,Siniora,Siniora beef burger 900 g (20 pcs),سنيورة برغر بقري 900 غم 20 حبة,900,g,box,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10205,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
beef_burger,Siniora,Siniora jumbo beef burger 1 kg,سنيورة برغر بقري جامبو 1000 غم,1000,g,box,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
beef_burger,Siniora,Siniora spicy beef burger 5 pcs,سنيورة برغر بقري حار 5 حبات,5,piece,box,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10205,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
chicken_nuggets,Siniora,Siniora chicken rings 900 g,سنيورة حلقات دجاج 900 غم,900,g,bag,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
chicken_nuggets,Siniora,Siniora chicken nugget rings 250 g,سنيورة ناجتس حلقات 250 غم,250,g,box,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10205,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
chicken_nuggets,Siniora,Siniora chicken nugget shapes 250 g,سنيورة ناجتس أشكال 250 غم,250,g,box,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10205,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
chicken_nuggets,Siniora,Siniora Zizo chicken nuggets 900 g,سنيورة ناجتس زيزو 900 غم,900,g,bag,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
chicken_nuggets,Siniora,Siniora crispy chicken nuggets 900 g,سنيورة ناجتس مقرمش 900 غم,900,g,bag,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
breaded_chicken,Siniora,Siniora chicken fingers 900 g,سنيورة أصابع دجاج 900 غم,900,g,bag,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
breaded_chicken,Siniora,Siniora cordon bleu 900 g,سنيورة كوردون بلو 900 غم,900,g,bag,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
breaded_chicken,Siniora,Siniora cordon bleu jalapeno 900 g,سنيورة كوردون بلو هالابينو 900 غم,900,g,bag,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
breaded_chicken,Siniora,Siniora chicken breast escalope 900 g,سنيورة اسكالوب صدر دجاج 900 غم,900,g,bag,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
chicken_breast,Siniora,Siniora tender chicken breast fillet 900 g (frozen),سنيورة فيليه صدر دجاج طري 900 غم,900,g,bag,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
chicken_breast,Siniora,Siniora pure chicken breast 900 g (frozen),سنيورة صدر دجاج صافي 900 غم,900,g,bag,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
chicken_breast,Siniora,Siniora pure chicken breast 2 kg (frozen),سنيورة صدر دجاج صافي 2 كغم,2000,g,bag,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10205,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
minced_meat,Siniora,Siniora minced meat 400 g (frozen),سنيورة لحمة مفرومة 400 غم,400,g,tray,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
sausages,Siniora,Siniora Vienna beef sausages 500 g,سنيورة نقانق فيينا بقري 500 غم,500,g,tray,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
sausages,Siniora,Siniora beef sausages 340 g,سنيورة نقانق بقري 340 غم,340,g,tray,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
sausages,Siniora,Siniora chicken sausages plain 340 g,سنيورة نقانق دجاج سادة 340 غم,340,g,tray,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10205,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
sausages,Siniora,Siniora Al-Quds beef sausages 415 g,سنيورة القدس نقانق بقري 415 غم,415,g,tray,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
kofta_kebab,Siniora,Siniora meat kebab 500 g,سنيورة كباب لحمة 500 غم,500,g,box,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
sambousek,Siniora,Siniora cheese sambousek 900 g,سنيورة سمبوسك جبنة 900 غم,900,g,bag,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
sambousek,Siniora,Siniora meat sambousek 900 g,سنيورة سمبوسك لحمة 900 غم,900,g,bag,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
kibbeh,Siniora,Siniora lamb kibbeh discs 900 g,سنيورة أقراص كبة غنم 900 غم,900,g,bag,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
shawarma_meat,Siniora,Siniora meat shawarma 400 g,سنيورة شاورما لحمة 400 غم,400,g,box,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
frozen_fries,Siniora,Siniora frozen potatoes 2.5 kg,سنيورة بطاطا مجمدة 2.5 كغم,2500,g,bag,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
mortadella,Siniora,Siniora Al-Quds beef mortadella with olives 500 g,سنيورة القدس مرتديلا بقري بالزيتون 500 غم,500,g,piece,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
mortadella,Siniora,Siniora Al-Quds with pepper 500 g,سنيورة القدس بالفلفل 500 غم,500,g,piece,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
mortadella,Siniora,Siniora economy roast 500 g,سنيورة روست اقتصادي 500 غم,500,g,piece,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
mortadella,Siniora,Siniora Al-Quds plain slices 200 g,سنيورة القدس شرائح سادة 200 غم,200,g,tray,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
mortadella,Siniora,Siniora beef mortadella slices with pepper 200 g,سنيورة شرائح مرتديلا بقري بالفلفل 200 غم,200,g,tray,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
smoked_turkey_breast,Siniora,Siniora smoked turkey breast slices 200 g,سنيورة صدر حبش مدخن 200 غم,200,g,tray,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
smoked_turkey_breast,Siniora,Siniora smoked chicken breast slices 200 g,سنيورة صدر دجاج مدخن 200 غم,200,g,tray,Jordan/Palestine,no,low,https://altaqwamarket-marka.com/collection/10108,"Siniora range listed by Al-Taqwa (Amman, Jordan); Palestine factory range may differ"
mortadella,Al-Neama,Al-Neama beef mortadella slices 200 g,النعمة شرائح مرتديلا بقري 200 غم,200,g,tray,Jordan/Palestine,no,medium,https://altaqwamarket-marka.com/collection/10205,Siniora-owned brand sold in Palestine; sizes from a Jordanian retailer
mortadella,Al-Neama,Al-Neama beef mortadella plain 400 g,النعمة مرتديلا بقري سادة 400 غم,400,g,piece,Jordan/Palestine,no,medium,https://altaqwamarket-marka.com/collection/10205,Siniora-owned brand sold in Palestine; sizes from a Jordanian retailer
mortadella,Al-Neama,Al-Neama beef mortadella with pepper 400 g,النعمة مرتديلا بقري بالفلفل 400 غم,400,g,piece,Jordan/Palestine,no,medium,https://altaqwamarket-marka.com/collection/10205,Siniora-owned brand sold in Palestine; sizes from a Jordanian retailer
mortadella,Halwani Bros,Halwani plain beef luncheon 250 g,حلواني لانشون سادة 250 جم,250,g,piece,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
mortadella,Halwani Bros,Halwani olives luncheon 250 g,حلواني لانشون بالزيتون 250 جم,250,g,piece,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
mortadella,Halwani Bros,Halwani chicken luncheon 250 g,حلواني لانشون دجاج 250 جم,250,g,piece,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
beef_burger,Halwani Bros,Halwani beef burger 400 g,حلواني برجر 400 جم,400,g,box,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
beef_burger,Halwani Bros,Halwani beef burger 1 kg,حلواني برجر 1 كجم,1000,g,box,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
beef_burger,Halwani Bros,Halwani beef burger 1.5 kg,حلواني برجر 1.5 كجم,1500,g,box,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
kofta_kebab,Halwani Bros,Halwani kofta 350 g,حلواني كفتة 350 جم,350,g,box,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
kofta_kebab,Halwani Bros,Halwani kofta 900 g,حلواني كفتة 900 جم,900,g,box,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
sausages,Halwani Bros,Halwani oriental sausages 350 g,حلواني سجق شرقي 350 جم,350,g,tray,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
sausages,Halwani Bros,Halwani oriental sausages 900 g,حلواني سجق شرقي 900 جم,900,g,tray,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
sausages,Halwani Bros,Halwani hot dogs 200 g,حلواني هوت دوج 200 جم,200,g,tray,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
sausages,Halwani Bros,Halwani hot dogs 350 g,حلواني هوت دوج 350 جم,350,g,tray,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
sausages,Halwani Bros,Halwani hot dogs 500 g,حلواني هوت دوج 500 جم,500,g,tray,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
sausages,Halwani Bros,Halwani hot dogs 900 g,حلواني هوت دوج 900 جم,900,g,tray,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
minced_meat,Halwani Bros,Halwani minced meat 350 g,حلواني لحم مفروم 350 جم,350,g,tray,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY6050000,Egyptian brand from the manufacturer's range; Gaza availability not verified
minced_meat,Halwani Bros,Halwani minced meat 900 g,حلواني لحم مفروم 900 جم,900,g,tray,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY6050000,Egyptian brand from the manufacturer's range; Gaza availability not verified
breaded_chicken,Halwani Bros,Halwani crunch chicken fillet 500 g (original/spicy),حلواني فيليه دجاج كرانش 500 جم,500,g,bag,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
breaded_chicken,Halwani Bros,Halwani crunch chicken tenders 500 g (original/spicy),حلواني تندرز دجاج كرانش 500 جم,500,g,bag,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
breaded_chicken,Halwani Bros,Halwani crispy chicken tenders 900 g (original/spicy),حلواني تندرز دجاج مقرمش 900 جم,900,g,bag,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY6050300,Egyptian brand from the manufacturer's range; Gaza availability not verified
breaded_chicken,Halwani Bros,Halwani crunch chicken parts 9 pcs 1.2 kg,حلواني قطع دجاج كرانش 9 قطع 1.2 كجم,1200,g,box,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
breaded_chicken,Halwani Bros,Halwani crunchy chicken strips 400 g,حلواني استربس دجاج 400 جم,400,g,bag,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
breaded_chicken,Halwani Bros,Halwani crunchy chicken strips 1 kg,حلواني استربس دجاج 1 كجم,1000,g,bag,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
breaded_chicken,Halwani Bros,Halwani crunchy chicken pane 400 g,حلواني بانيه دجاج 400 جم,400,g,bag,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
breaded_chicken,Halwani Bros,Halwani crunchy chicken pane 1 kg,حلواني بانيه دجاج 1 كجم,1000,g,bag,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
breaded_chicken,Halwani Bros,Halwani crunchy chicken fingers 400 g,حلواني أصابع دجاج 400 جم,400,g,bag,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
breaded_chicken,Halwani Bros,Halwani chicken cordon bleu 400 g,حلواني كوردون بلو دجاج 400 جم,400,g,box,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
breaded_chicken,Halwani Bros,Halwani chicken Kiev 400 g,حلواني دجاج كييف 400 جم,400,g,box,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
breaded_chicken,Halwani Bros,Halwani crunchy chicken wings 700 g,حلواني أجنحة دجاج مقرمشة 700 جم,700,g,bag,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
breaded_chicken,Halwani Bros,Halwani crunchy chicken drumsticks 700 g,حلواني دبابيس دجاج مقرمشة 700 جم,700,g,bag,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
breaded_chicken,Halwani Bros,Halwani spicy fried chicken 12 pcs,حلواني دجاج مقلي حار 12 قطعة,12,piece,box,Egypt,no,low,https://www.carrefouregypt.com/mafegy/ar/c/FEGY6050300,Egyptian brand from the manufacturer's range; Gaza availability not verified
chicken_nuggets,Halwani Bros,Halwani crunchy chicken nuggets 400 g,حلواني ناجتس دجاج 400 جم,400,g,bag,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
chicken_nuggets,Halwani Bros,Halwani crunchy chicken nuggets 1 kg,حلواني ناجتس دجاج 1 كجم,1000,g,bag,Egypt,no,low,https://www.halwani.com/products-egypt/,Egyptian brand from the manufacturer's range; Gaza availability not verified
